base_url,current_organisation,current_sector,in_2026_06_30,scans_seen,historical_names
https://tl.getready.govt.nz/,National Emergency Management Agency,Public Service Departmental Agencies,true,4,National Emergency Management Agency
https://to.getready.govt.nz/,National Emergency Management Agency,Public Service Departmental Agencies,true,4,National Emergency Management Agency
https://tools.summaries.stats.govt.nz/,Statistics New Zealand,Public Service Departments,true,6,Statistics New Zealand
https://tools.tenancy.govt.nz/heating-tool,"Ministry of Business, Innovation and Employment",Public Service Departments,true,0,
https://trademeasurement.tradingstandards.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,6,"Ministry of Business, Innovation and Employment"
https://tradingstandardsnz.filebound.co.nz/public/search,"Ministry of Business, Innovation and Employment",Public Service Departments,true,2,"Ministry of Business, Innovation and Employment"
https://treaties.mfat.govt.nz/,Ministry of Foreign Affairs and Trade,Public Service Departments,true,6,Ministry of Foreign Affairs and Trade
https://tuiaeducation.org.nz/,Ministry of Education,Public Service Departments,true,5,Ministry of Education
https://utadispute.tenancy.govt.nz/app/Extra/UTA/Default.aspx?sid=639098629766028635,"Ministry of Business, Innovation and Employment",Public Service Departments,true,2,"Ministry of Business, Innovation and Employment"
https://vacancies.mfat.govt.nz/,Ministry of Foreign Affairs and Trade,Public Service Departments,true,6,Ministry of Foreign Affairs and Trade
https://vapingfacts.health.nz,,,false,4,Health New Zealand
https://victimsinfo.govt.nz/,Ministry of Justice,Public Service Departments,true,6,Ministry of Justice
https://vietnamwar.govt.nz/,Ministry for Culture and Heritage,Public Service Departments,true,6,Ministry for Culture and Heritage
https://vos.studylink.govt.nz/vos/security/logon.jsp,,,false,1,Ministry of Social Development
https://waivermodsform.building.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,1,"Ministry of Business, Innovation and Employment"
https://wastelevy.govt.nz/,"Ministry of Cities, Environment, Regions and Transport",Public Service Departments,true,5,"Ministry for the Environment; Ministry of Cities, Environment, Regions and Transport"
https://webarchive.natlib.govt.nz/,Department of Internal Affairs,Public Service Departments,true,6,Department of Internal Affairs
https://webrear.mbie.govt.nz/summary/new-zealand,"Ministry of Business, Innovation and Employment",Public Service Departments,true,6,"Ministry of Business, Innovation and Employment"
https://whakatau.govt.nz/,Te Tari Whakatau,Public Service Departmental Agencies,true,6,Te Tari Whakatau
https://wheturangitia.services.govt.nz/,Department of Internal Affairs,Public Service Departments,true,6,Department of Internal Affairs
https://workforce.education.govt.nz,Ministry of Education,Public Service Departments,true,6,Ministry of Education
https://workplacerepository.mbie.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,5,"Ministry of Business, Innovation and Employment"
https://wpb.business.govt.nz/workplacepolicybuilder/startscreen,"Ministry of Business, Innovation and Employment",Public Service Departments,true,5,"Ministry of Business, Innovation and Employment"
https://ww100.govt.nz,,,false,5,Ministry for Culture and Heritage
https://www.7726.govt.nz/,Department of Internal Affairs,Public Service Departments,true,6,Department of Internal Affairs
https://www.abuseincare.org.nz/,Department of Internal Affairs,Public Service Departments,true,6,Department of Internal Affairs
https://www.abuseincaretopups.govt.nz/,Ministry of Social Development,Public Service Departments,true,4,Ministry of Social Development
https://www.abuseinquiryresponse.govt.nz/,Public Service Commission,Public Service Departments,true,6,Oranga Tamariki; Public Service Commission
https://www.adventuresmart.nz,,,false,2,Ministry of Transport
https://www.alcohol.org.nz/,Health New Zealand,Crown Entities - Crown Agents,true,6,Health New Zealand
https://www.archives.govt.nz/,Department of Internal Affairs,Public Service Departments,true,6,Department of Internal Affairs
https://www.areyouok.org.nz/,Ministry of Social Development,Public Service Departments,true,6,Ministry of Social Development
https://www.areyouok.org.nz/check-it-out,,,false,3,Ministry of Social Development
https://www.armymuseum.co.nz/,New Zealand Defence Force,Non-Public Service Departments,true,6,New Zealand Defence Force
https://www.artwork.org.nz,,,false,2,Ministry of Social Development
https://www.ata.govt.nz/web/cms_ata.nsf/,Department of Internal Affairs,Public Service Departments,true,6,Department of Internal Affairs
https://www.beehive.govt.nz/,Department of Internal Affairs,Public Service Departments,true,6,Department of Internal Affairs
https://www.betterforbusiness.govt.nz,,,false,5,"Ministry of Business, Innovation and Employment"
https://www.betterrules.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,6,"Ministry of Business, Innovation and Employment"
https://www.bionet.nz/,Ministry for Primary Industries,Public Service Departments,true,6,Ministry for Primary Industries
https://www.boardappointments.co.nz/,The Treasury,Public Service Departments,true,5,The Treasury
https://www.building.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,6,"Ministry of Business, Innovation and Employment"
https://www.business.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,6,"Ministry of Business, Innovation and Employment"
https://www.businessconnect.govt.nz,,,false,5,"Ministry of Business, Innovation and Employment"
https://www.cadetnet.org.nz/,New Zealand Defence Force,Non-Public Service Departments,true,4,New Zealand Defence Force
https://www.canibuildit.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,1,"Ministry of Business, Innovation and Employment"
https://www.canopy.govt.nz/,Ministry for Primary Industries,Public Service Departments,true,6,Ministry for Primary Industries
https://www.changeispossible.org.nz/,Ministry of Social Development,Public Service Departments,true,6,Ministry of Social Development
https://www.charities.govt.nz/,Department of Internal Affairs,Public Service Departments,true,6,Department of Internal Affairs
https://www.charterschools.govt.nz/,Charter School Agency,Public Service Departmental Agencies,true,6,Charter School Agency
https://www.childrensday.org.nz/,Oranga Tamariki,Public Service Departments,true,0,
https://www.chra.hud.govt.nz/,"Ministry of Cities, Environment, Regions and Transport",Public Service Departments,true,6,"Ministry of Cities, Environment, Regions and Transport; Ministry of Housing and Urban Development"
https://www.christchurchappealtrust.org.nz,Department of Internal Affairs,Public Service Departments,true,6,Department of Internal Affairs
https://www.civildefence.govt.nz/,National Emergency Management Agency,Public Service Departmental Agencies,true,6,National Emergency Management Agency
https://www.communitymatters.govt.nz/,Department of Internal Affairs,Public Service Departments,true,6,Department of Internal Affairs
https://www.companies.gov.nu/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,5,"Ministry of Business, Innovation and Employment"
https://www.companiesoffice.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,6,"Ministry of Business, Innovation and Employment"
https://www.companiesoffice.govt.nz/all-registers/approved-overseas-auditors-and-associations-of-accountants/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,4,"Ministry of Business, Innovation and Employment"
https://www.companiesoffice.govt.nz/all-registers/auditors/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,1,"Ministry of Business, Innovation and Employment"
https://www.companiesoffice.govt.nz/all-registers/building-societies/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,3,"Ministry of Business, Innovation and Employment"
https://www.companiesoffice.govt.nz/all-registers/contributory-mortgage-brokers/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,0,
https://www.companiesoffice.govt.nz/all-registers/credit-unions/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,5,"Ministry of Business, Innovation and Employment"
https://www.companiesoffice.govt.nz/all-registers/friendly-societies/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,5,"Ministry of Business, Innovation and Employment"
https://www.companiesoffice.govt.nz/all-registers/industrial-and-provident-societies/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,4,"Ministry of Business, Innovation and Employment"
https://www.companiesoffice.govt.nz/all-registers/insolvency-practitioners/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,5,"Ministry of Business, Innovation and Employment"
https://www.companiesoffice.govt.nz/all-registers/overseas-issuers/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,1,"Ministry of Business, Innovation and Employment"
https://www.companiesoffice.govt.nz/all-registers/participatory-securities/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,1,"Ministry of Business, Innovation and Employment"
https://www.companiesoffice.govt.nz/all-registers/registered-unions/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,5,"Ministry of Business, Innovation and Employment"
https://www.companiesoffice.govt.nz/all-registers/retirement-villages/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,6,"Ministry of Business, Innovation and Employment"
https://www.companiesoffice.govt.nz/all-registers/superannuation-schemes/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,0,
https://www.companiesoffice.govt.nz/all-registers/unit-trusts/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,0,
https://www.connect.co.nz/,Ministry of Social Development,Public Service Departments,true,6,Ministry of Social Development
https://www.connected.govt.nz,,,false,5,Ministry of Social Development
https://www.consumerprotection.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,6,"Ministry of Business, Innovation and Employment"
https://www.corrections.govt.nz/,Department of Corrections,Public Service Departments,true,6,Department of Corrections
https://www.courtsofnz.govt.nz/,Ministry of Justice,Public Service Departments,true,6,Ministry of Justice
https://www.covid19lessons.royalcommission.nz/,Department of Internal Affairs,Public Service Departments,true,6,Department of Internal Affairs
https://www.crownlaw.govt.nz/,Crown Law Office,Public Service Departments,true,6,Crown Law Office
https://www.customs.govt.nz/,New Zealand Customs Service,Public Service Departments,true,6,New Zealand Customs Service
https://www.defence.govt.nz/,Ministry of Defence,Public Service Departments,true,6,Ministry of Defence
https://www.defencecareers.mil.nz/,New Zealand Defence Force,Non-Public Service Departments,true,6,New Zealand Defence Force
https://www.depression.org.nz,Health New Zealand,Crown Entities - Crown Agents,true,6,Health New Zealand
https://www.dia.govt.nz/,Department of Internal Affairs,Public Service Departments,true,6,Department of Internal Affairs
https://www.digital.govt.nz/,Public Service Commission,Public Service Departments,true,5,Department of Internal Affairs; Public Service Commission
https://www.digitalpassport.co.nz/,Ministry of Social Development,Public Service Departments,true,3,Ministry of Social Development
https://www.disabilitysupport.govt.nz/,Ministry of Social Development,Public Service Departments,true,6,Ministry of Social Development
https://www.disputestribunal.govt.nz/,Ministry of Justice,Public Service Departments,true,6,Ministry of Justice
https://www.districtcourts.govt.nz/,Ministry of Justice,Public Service Departments,true,6,Ministry of Justice
https://www.doc.govt.nz/,Department of Conservation,Public Service Departments,true,6,Department of Conservation
https://www.dpmc.govt.nz/,Department of the Prime Minister and Cabinet,Public Service Departments,true,5,Department of the Prime Minister and Cabinet
https://www.education.govt.nz/,Ministry of Education,Public Service Departments,true,6,Ministry of Education
https://www.educationcounts.govt.nz/home,Ministry of Education,Public Service Departments,true,3,Ministry of Education
https://www.einvoicing.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,6,"Ministry of Business, Innovation and Employment"
https://www.employment.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,6,"Ministry of Business, Innovation and Employment"
https://www.employmentcourt.govt.nz/,Ministry of Justice,Public Service Departments,true,6,Ministry of Justice
https://www.environmentcourt.govt.nz/,Ministry of Justice,Public Service Departments,true,6,Ministry of Justice
https://www.era.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,5,"Ministry of Business, Innovation and Employment"
https://www.ero.govt.nz/,Education Review Office,Public Service Departments,true,4,Education Review Office
https://www.ethniccommunities.govt.nz/,Ministry for Ethnic Communities,Public Service Departmental Agencies,true,6,Ministry for Ethnic Communities
https://www.evidence.ero.govt.nz/,Education Review Office,Public Service Departments,true,6,Education Review Office
https://www.ewrb.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,6,"Ministry of Business, Innovation and Employment"
https://www.familyservices.govt.nz/directory/,Ministry of Social Development,Public Service Departments,true,5,Ministry of Social Development
https://www.fincap.org.nz,,,false,3,Ministry of Social Development
https://www.fma.govt.nz/,Financial Markets Authority,Crown Entities - Independent Crown Entities,true,6,Financial Markets Authority
https://www.fmg.org.nz/,"Ministry of Cities, Environment, Regions and Transport",Public Service Departments,true,6,"Ministry for the Environment; Ministry of Cities, Environment, Regions and Transport"
https://www.formbuilder.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,1,"Ministry of Business, Innovation and Employment"
https://www.freshwaterplanning.govt.nz,,,false,3,Ministry for the Environment
https://www.gamblingaotearoa.govt.nz/,Department of Internal Affairs,Public Service Departments,true,6,Department of Internal Affairs
https://www.gamblingcommission.govt.nz/,Department of Internal Affairs,Public Service Departments,true,6,Department of Internal Affairs
https://www.gcsb.govt.nz/,Government Communications Security Bureau,Public Service Departments,true,5,Government Communications Security Bureau
https://www.gets.govt.nz/ExternalIndex.htm,"Ministry of Business, Innovation and Employment",Public Service Departments,true,6,"Ministry of Business, Innovation and Employment"
https://www.goingforgrowth.govt.nz,,,false,1,"Ministry of Business, Innovation and Employment"
https://www.govt.nz/,Public Service Commission,Public Service Departments,true,6,Department of Internal Affairs; Public Service Commission
https://www.gpg.govt.nz,,,false,5,"Ministry of Business, Innovation and Employment"
https://www.gpo.govt.nz/,"Ministry of Business, Innovation and Employment",Public Service Departments,true,1,"Ministry of Business, Innovation and Employment"
https://www.groundrules.mpi.govt.nz/,Ministry for Primary Industries,Public Service Departments,true,6,Ministry for Primary Industries
